job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_transfer_ms,time_operation_ms,time_write_ms,time_preprocessing_ms
636692,FLASHSPARSE_SPMM_SYMMETRIC,Zhao2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,48.03746,,0.162611,,2934.162358
636693,FLASHSPARSE_SPMM_SYMMETRIC,Zhao2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,46.723444,,0.674816,,2946.391113
636724,FLASHSPARSE_SPMM_SYMMETRIC,extr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,39.126845,,0.01065,,2437.073749
636725,FLASHSPARSE_SPMM_SYMMETRIC,extr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,39.362737,,0.015155,,2440.714915
636726,FLASHSPARSE_SPMM_SYMMETRIC,extr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,36.644245,,0.039936,,2447.092126
636757,FLASHSPARSE_SPMM_SYMMETRIC,hydr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,16.374871,,0.012083,,1521.456346
636758,FLASHSPARSE_SPMM_SYMMETRIC,hydr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,16.460493,,0.027238,,1531.499702
636759,FLASHSPARSE_SPMM_SYMMETRIC,hydr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,17.943561,,0.07639,,774.451219
636790,FLASHSPARSE_SPMM_SYMMETRIC,radfr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,18.432109,,0.021914,,1157.308445
636791,FLASHSPARSE_SPMM_SYMMETRIC,radfr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.459139,,0.023962,,1159.98006
636792,FLASHSPARSE_SPMM_SYMMETRIC,radfr1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.477954,,0.039117,,1157.617183
636823,FLASHSPARSE_SPMM_SYMMETRIC,rdist1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,26.850205,,0.040755,,2939.267334
636824,FLASHSPARSE_SPMM_SYMMETRIC,rdist1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,26.906949,,0.074342,,2957.091754
636825,FLASHSPARSE_SPMM_SYMMETRIC,rdist1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,26.849244,,0.209306,,2945.955332
636856,FLASHSPARSE_SPMM_SYMMETRIC,rdist2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,43.335524,,0.029286,,2441.801736
636857,FLASHSPARSE_SPMM_SYMMETRIC,rdist2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,43.841474,,0.04055,,2441.338515
636858,FLASHSPARSE_SPMM_SYMMETRIC,rdist2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,43.444779,,0.121651,,2439.216823
636889,FLASHSPARSE_SPMM_SYMMETRIC,rdist3a.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.11708,,0.040755,,2961.458145
636890,FLASHSPARSE_SPMM_SYMMETRIC,rdist3a.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.092741,,0.048742,,2942.789646
636891,FLASHSPARSE_SPMM_SYMMETRIC,rdist3a.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,23.413073,,0.131891,,2941.008672
636922,FLASHSPARSE_SPMM_SYMMETRIC,k3plates.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,98.347427,,0.044237,,1545.756621
636923,FLASHSPARSE_SPMM_SYMMETRIC,k3plates.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,86.127684,,0.251494,,1066.787772
636924,FLASHSPARSE_SPMM_SYMMETRIC,k3plates.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,71.610697,,0.959078,,553.083153
636955,FLASHSPARSE_SPMM_SYMMETRIC,pkustk01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,86.067592,,0.133734,,547.725267
636956,FLASHSPARSE_SPMM_SYMMETRIC,pkustk01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,144.902203,,0.633037,,2928.972995
636957,FLASHSPARSE_SPMM_SYMMETRIC,pkustk01.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,145.106491,,2.753741,,2920.289487
636988,FLASHSPARSE_SPMM_SYMMETRIC,pkustk02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,112.339441,,0.191136,,2968.948327
636989,FLASHSPARSE_SPMM_SYMMETRIC,pkustk02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,112.547856,,0.538829,,2954.617169
636990,FLASHSPARSE_SPMM_SYMMETRIC,pkustk02.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,111.865081,,1.910989,,2965.423781
637021,FLASHSPARSE_SPMM_SYMMETRIC,kim1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,168.804451,,0.120627,,2358.498011
637022,FLASHSPARSE_SPMM_SYMMETRIC,kim1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,157.393003,,0.661914,,790.644389
637023,FLASHSPARSE_SPMM_SYMMETRIC,kim1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,156.089617,,2.847949,,788.862348
637054,FLASHSPARSE_SPMM_SYMMETRIC,comsol.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,59.489576,,0.058368,,758.243283
637055,FLASHSPARSE_SPMM_SYMMETRIC,comsol.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,31.896581,,0.063283,,2458.150432
637056,FLASHSPARSE_SPMM_SYMMETRIC,comsol.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,31.831338,,0.147046,,2459.840123
637087,FLASHSPARSE_SPMM_SYMMETRIC,barth.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,15.431402,,0.012902,,783.062471
637088,FLASHSPARSE_SPMM_SYMMETRIC,barth.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,14.284791,,0.03543,,799.409328
637089,FLASHSPARSE_SPMM_SYMMETRIC,barth.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,14.456602,,0.135987,,804.012271
637120,FLASHSPARSE_SPMM_SYMMETRIC,barth4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.976208,,0.012902,,1953.529052
637121,FLASHSPARSE_SPMM_SYMMETRIC,barth4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,25.484956,,0.031744,,2447.089269
637122,FLASHSPARSE_SPMM_SYMMETRIC,barth4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,25.577149,,0.116122,,2456.143605
637153,FLASHSPARSE_SPMM_SYMMETRIC,barth5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.636982,,0.015565,,2960.146882
637154,FLASHSPARSE_SPMM_SYMMETRIC,barth5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.628952,,0.075981,,2958.593274
637155,FLASHSPARSE_SPMM_SYMMETRIC,barth5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,23.630045,,0.386515,,2944.832357
637186,FLASHSPARSE_SPMM_SYMMETRIC,bodyy4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,30.187514,,0.016384,,2950.27286
637187,FLASHSPARSE_SPMM_SYMMETRIC,bodyy4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,30.36545,,0.091546,,2959.759254
637188,FLASHSPARSE_SPMM_SYMMETRIC,bodyy4.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,30.394601,,0.443392,,2947.385749
637219,FLASHSPARSE_SPMM_SYMMETRIC,bodyy5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,40.149738,,0.015974,,2443.519191
637220,FLASHSPARSE_SPMM_SYMMETRIC,bodyy5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,39.790584,,0.096666,,2428.412057
637221,FLASHSPARSE_SPMM_SYMMETRIC,bodyy5.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,25.231928,,0.457114,,1575.32764
637252,FLASHSPARSE_SPMM_SYMMETRIC,bodyy6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,31.934204,,0.016998,,2939.412151
637253,FLASHSPARSE_SPMM_SYMMETRIC,bodyy6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,32.830896,,0.105882,,2962.21303
637254,FLASHSPARSE_SPMM_SYMMETRIC,bodyy6.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,32.906868,,0.492339,,2956.236511
637285,FLASHSPARSE_SPMM_SYMMETRIC,commanche_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,18.34902,,0.009626,,822.787046
637286,FLASHSPARSE_SPMM_SYMMETRIC,commanche_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,19.24909,,0.029696,,779.619934
637287,FLASHSPARSE_SPMM_SYMMETRIC,commanche_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,17.371556,,0.120013,,1588.331737
637318,FLASHSPARSE_SPMM_SYMMETRIC,onera_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,81.666645,,0.049971,,778.329989
637319,FLASHSPARSE_SPMM_SYMMETRIC,onera_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,59.878639,,0.418202,,1636.630876
637320,FLASHSPARSE_SPMM_SYMMETRIC,onera_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,60.375141,,1.657447,,1637.227477
637384,FLASHSPARSE_SPMM_SYMMETRIC,shuttle_eddy.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,22.080744,,0.017203,,276.90721
637385,FLASHSPARSE_SPMM_SYMMETRIC,shuttle_eddy.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,18.887704,,0.069632,,1356.739746
637386,FLASHSPARSE_SPMM_SYMMETRIC,shuttle_eddy.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.856766,,0.326246,,1363.365093
637417,FLASHSPARSE_SPMM_SYMMETRIC,skirt.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,54.842165,,0.027648,,2931.626871
637418,FLASHSPARSE_SPMM_SYMMETRIC,skirt.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,54.887995,,0.120218,,2943.343423
637419,FLASHSPARSE_SPMM_SYMMETRIC,skirt.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,54.627277,,0.579322,,2942.872364
637450,FLASHSPARSE_SPMM_SYMMETRIC,tandem_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,147.30593,,0.057958,,2383.925455
637451,FLASHSPARSE_SPMM_SYMMETRIC,tandem_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,147.348168,,0.459981,,2373.542765
637452,FLASHSPARSE_SPMM_SYMMETRIC,tandem_dual.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,147.619046,,1.817395,,2371.939216
637483,FLASHSPARSE_SPMM_SYMMETRIC,tandem_vtx.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,35.347248,,0.02601,,2447.620544
637484,FLASHSPARSE_SPMM_SYMMETRIC,tandem_vtx.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,35.429823,,0.176333,,2441.880259
637485,FLASHSPARSE_SPMM_SYMMETRIC,tandem_vtx.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,35.28393,,0.785613,,2444.501169
637516,FLASHSPARSE_SPMM_SYMMETRIC,fv1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,48.556685,,0.015974,,2890.944391
637517,FLASHSPARSE_SPMM_SYMMETRIC,fv1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,48.672896,,0.057139,,2890.989419
637518,FLASHSPARSE_SPMM_SYMMETRIC,fv1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,48.675053,,0.269517,,2890.833098
637549,FLASHSPARSE_SPMM_SYMMETRIC,fv2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,24.905068,,0.01577,,2448.532715
637550,FLASHSPARSE_SPMM_SYMMETRIC,fv2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,25.298365,,0.055091,,2449.469835
637551,FLASHSPARSE_SPMM_SYMMETRIC,fv2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.21536,,0.279142,,1797.571173
637582,FLASHSPARSE_SPMM_SYMMETRIC,fv3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,37.652539,,0.015974,,2923.022114
637583,FLASHSPARSE_SPMM_SYMMETRIC,fv3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,37.444424,,0.058573,,2932.593355
637584,FLASHSPARSE_SPMM_SYMMETRIC,fv3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,37.543019,,0.278528,,2933.270268
637615,FLASHSPARSE_SPMM_SYMMETRIC,heart2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,129.949925,,0.150528,,1925.487632
637616,FLASHSPARSE_SPMM_SYMMETRIC,heart2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,131.423468,,0.18944,,1934.05126
637617,FLASHSPARSE_SPMM_SYMMETRIC,heart2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,131.564893,,0.594944,,1933.85775
637648,FLASHSPARSE_SPMM_SYMMETRIC,heart3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,171.523094,,0.150938,,1941.793259
637649,FLASHSPARSE_SPMM_SYMMETRIC,heart3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,170.121372,,0.185958,,1946.359036
637650,FLASHSPARSE_SPMM_SYMMETRIC,heart3.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,116.205173,,0.567501,,2467.508955
637681,FLASHSPARSE_SPMM_SYMMETRIC,lung2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,91.618447,,0.063488,,1602.300566
637682,FLASHSPARSE_SPMM_SYMMETRIC,lung2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,111.003977,,0.502784,,2429.954361
637683,FLASHSPARSE_SPMM_SYMMETRIC,lung2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,111.332744,,2.001101,,2433.897844
637714,FLASHSPARSE_SPMM_SYMMETRIC,e40r0100.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,152.64374,,0.059565,,1967.698377
637715,FLASHSPARSE_SPMM_SYMMETRIC,e40r0100.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,124.184771,,0.359834,,1996.097967
637716,FLASHSPARSE_SPMM_SYMMETRIC,e40r0100.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,116.170904,,1.555661,,1999.47721
637747,FLASHSPARSE_SPMM_SYMMETRIC,shermanACa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,34.749743,,0.140083,,1172.592392
637748,FLASHSPARSE_SPMM_SYMMETRIC,shermanACa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,19.750735,,0.175706,,1297.169428
637749,FLASHSPARSE_SPMM_SYMMETRIC,shermanACa.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,18.552592,,0.210534,,1580.868354
637780,FLASHSPARSE_SPMM_SYMMETRIC,shermanACb.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,35.029782,,0.64,,2934.394727
637781,FLASHSPARSE_SPMM_SYMMETRIC,shermanACb.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,35.058638,,0.811008,,2932.271281
637782,FLASHSPARSE_SPMM_SYMMETRIC,shermanACb.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,35.015114,,1.419878,,2987.502761
637813,FLASHSPARSE_SPMM_SYMMETRIC,shermanACd.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,19.138101,,0.279347,,836.66089
637814,FLASHSPARSE_SPMM_SYMMETRIC,shermanACd.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,17.003575,,0.331162,,835.045258
637815,FLASHSPARSE_SPMM_SYMMETRIC,shermanACd.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,19.235393,,0.454451,,837.176347
637846,FLASHSPARSE_SPMM_SYMMETRIC,cage8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,17.596008,,0.015661,,2922.459083
637847,FLASHSPARSE_SPMM_SYMMETRIC,cage8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,17.591048,,0.018022,,2928.732229
637848,FLASHSPARSE_SPMM_SYMMETRIC,cage8.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,17.547863,,0.03584,,2930.935282
637879,FLASHSPARSE_SPMM_SYMMETRIC,cage9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,22.287713,,0.018637,,1169.100658
637880,FLASHSPARSE_SPMM_SYMMETRIC,cage9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,21.347607,,0.03625,,1168.079321
637881,FLASHSPARSE_SPMM_SYMMETRIC,cage9.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,21.182689,,0.096051,,1173.72115
637912,FLASHSPARSE_SPMM_SYMMETRIC,cage10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,48.474653,,0.021709,,835.469195
637913,FLASHSPARSE_SPMM_SYMMETRIC,cage10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,48.363225,,0.089498,,836.048461
637914,FLASHSPARSE_SPMM_SYMMETRIC,cage10.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,38.607423,,0.438067,,834.978532
637945,FLASHSPARSE_SPMM_SYMMETRIC,cage11.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,110.396901,,0.062029,,2947.597133
637946,FLASHSPARSE_SPMM_SYMMETRIC,cage11.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,110.512182,,0.431104,,2941.836769
637947,FLASHSPARSE_SPMM_SYMMETRIC,cage11.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,149.998607,,1.869005,,2896.272305
637978,FLASHSPARSE_SPMM_SYMMETRIC,fd12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,20.153943,,0.01024,,1575.699767
637979,FLASHSPARSE_SPMM_SYMMETRIC,fd12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,20.200459,,0.028672,,1581.289258
637980,FLASHSPARSE_SPMM_SYMMETRIC,fd12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,26.523974,,0.111206,,2458.239753
638011,FLASHSPARSE_SPMM_SYMMETRIC,fd15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.712739,,0.01065,,1189.228816
638012,FLASHSPARSE_SPMM_SYMMETRIC,fd15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.683751,,0.039936,,1185.997564
638013,FLASHSPARSE_SPMM_SYMMETRIC,fd15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,16.454952,,0.187187,,1520.045025
638044,FLASHSPARSE_SPMM_SYMMETRIC,fd18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,23.304431,,0.012493,,1013.190968
638045,FLASHSPARSE_SPMM_SYMMETRIC,fd18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,23.292746,,0.05673,,1015.12759
638046,FLASHSPARSE_SPMM_SYMMETRIC,fd18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,23.303196,,0.27177,,1015.063852
638077,FLASHSPARSE_SPMM_SYMMETRIC,sinc12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,52.205676,,0.055706,,1206.295546
638078,FLASHSPARSE_SPMM_SYMMETRIC,sinc12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,52.818764,,0.172237,,1173.479531
638079,FLASHSPARSE_SPMM_SYMMETRIC,sinc12.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,53.030167,,0.682394,,1146.291908
638110,FLASHSPARSE_SPMM_SYMMETRIC,sinc15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,95.941535,,0.078029,,2471.022496
638111,FLASHSPARSE_SPMM_SYMMETRIC,sinc15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,96.948284,,0.378061,,2471.923308
638112,FLASHSPARSE_SPMM_SYMMETRIC,sinc15.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,98.158005,,1.377075,,2466.55461
638143,FLASHSPARSE_SPMM_SYMMETRIC,sinc18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,127.686752,,0.176538,,1180.9301
638144,FLASHSPARSE_SPMM_SYMMETRIC,sinc18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,128.242204,,0.60375,,433.307229
638145,FLASHSPARSE_SPMM_SYMMETRIC,sinc18.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,356.967736,,2.577613,,2836.424222
638176,FLASHSPARSE_SPMM_SYMMETRIC,Alemdar.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,21.992058,,0.013312,,2459.667032
638177,FLASHSPARSE_SPMM_SYMMETRIC,Alemdar.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,21.459077,,0.033382,,2459.663676
638178,FLASHSPARSE_SPMM_SYMMETRIC,Alemdar.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,21.232292,,0.12247,,2449.369736
638209,FLASHSPARSE_SPMM_SYMMETRIC,Andrews.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,96.942151,,0.097485,,1115.579305
638210,FLASHSPARSE_SPMM_SYMMETRIC,Andrews.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,71.656724,,0.615834,,420.002351
638211,FLASHSPARSE_SPMM_SYMMETRIC,Andrews.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,87.311618,,2.552013,,2471.411986
638242,FLASHSPARSE_SPMM_SYMMETRIC,poisson3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,117.444437,,0.046694,,2972.580587
638243,FLASHSPARSE_SPMM_SYMMETRIC,poisson3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,117.603716,,0.236819,,2978.75513
638244,FLASHSPARSE_SPMM_SYMMETRIC,poisson3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,117.491901,,0.981606,,2965.044865
638275,FLASHSPARSE_SPMM_SYMMETRIC,sme3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,144.962545,,0.185754,,2445.760367
638276,FLASHSPARSE_SPMM_SYMMETRIC,sme3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,143.85712,,0.540672,,2459.406454
638277,FLASHSPARSE_SPMM_SYMMETRIC,sme3Da.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,144.861193,,2.088346,,2436.04772
638308,FLASHSPARSE_SPMM_SYMMETRIC,waveguide3D.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,63.4673,,0.027648,,1549.909881
638309,FLASHSPARSE_SPMM_SYMMETRIC,waveguide3D.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,64.700646,,0.213197,,1554.607015
638310,FLASHSPARSE_SPMM_SYMMETRIC,waveguide3D.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,68.029192,,0.944947,,1555.288634
638341,FLASHSPARSE_SPMM_SYMMETRIC,cell1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,22.035114,,0.011059,,2814.319504
638342,FLASHSPARSE_SPMM_SYMMETRIC,cell1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,256,16.829425,,0.03113,,1577.217687
638343,FLASHSPARSE_SPMM_SYMMETRIC,cell1.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,1024,16.935201,,0.118374,,1577.951392
638374,FLASHSPARSE_SPMM_SYMMETRIC,cell2.mtx,None,SYMMETRIC,FLASHSPARSE_SPMM_SYMMETRIC,,32,14.106689,,0.01024,,790.372804
